Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Spreadsheet: timing,Manipulation: Spreadsheet
9,1737120364963,17/01/2025 13:26:04,1737098764963,-6,17/01/2025 01:26:04,153647,19,task-wzke,repeat-3dmk#1,42543093,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,853x390,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,999.2999999999956,999.2999999999956,999.2999999999956,999.2999999999956,999.2999999999956,999.2999999999956,0,999.2999999999956,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1737120365944,17/01/2025 13:26:05,1737098765944,-6,17/01/2025 01:26:05,153647,19,task-wzke,repeat-3dmk#1,42543093,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,853x390,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,1,499.59999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1737120366944,17/01/2025 13:26:06,1737098766944,-6,17/01/2025 01:26:06,153647,19,task-wzke,repeat-3dmk#1,42543093,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,853x390,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,999.2000000000044,999.2000000000044,999.2000000000044,999.2000000000044,999.2000000000044,999.2000000000044,1,999.2000000000044,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1737120367926,17/01/2025 13:26:07,1737098767926,-6,17/01/2025 01:26:07,153647,19,task-wzke,repeat-3dmk#1,42543093,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,853x390,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,1,499.59999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1737120368925,17/01/2025 13:26:08,1737098768925,-6,17/01/2025 01:26:08,153647,19,task-wzke,repeat-3dmk#1,42543093,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,853x390,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,J,999.1999999999971,999.1999999999971,999.1999999999971,999.1999999999971,999.1999999999971,999.1999999999971,0,999.1999999999971,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1737120369907,17/01/2025 13:26:09,1737098769907,-6,17/01/2025 01:26:09,153647,19,task-wzke,repeat-3dmk#1,42543093,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,853x390,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,1,499.59999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1737120369909,17/01/2025 13:26:09,1737098769909,-6,17/01/2025 01:26:09,153647,19,task-wzke,repeat-3dmk#1,42543093,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,853x390,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,54238,,,,0,,,,,,,,,,,,,,,
1,1737120373275,17/01/2025 13:26:13,1737102373275,-5,17/01/2025 03:26:13,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1737120425707,17/01/2025 13:27:05,1737102425707,-5,17/01/2025 03:27:05,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,49857.44,49853.2,49857.44,49857.44,49853.2,49857.44,1,49857.44,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1737120436511,17/01/2025 13:27:16,1737102436511,-5,17/01/2025 03:27:16,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,10809.240000000005,10797.040000000008,10809.240000000005,10809.240000000005,10797.040000000008,10809.240000000005,1,10809.240000000005,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1737120439500,17/01/2025 13:27:19,1737102439500,-5,17/01/2025 03:27:19,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,3000.199999999997,2999.1199999999953,3000.199999999997,3000.199999999997,2999.1199999999953,3000.199999999997,1,3000.199999999997,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1737120440501,17/01/2025 13:27:20,1737102440501,-5,17/01/2025 03:27:20,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,999.6999999999971,999.6999999999971,999.6999999999971,999.6999999999971,999.6999999999971,999.6999999999971,0,999.6999999999971,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1737120441483,17/01/2025 13:27:21,1737102441483,-5,17/01/2025 03:27:21,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,499.8600000000006,499.8600000000006,499.8600000000006,499.8600000000006,499.8600000000006,499.8600000000006,1,499.8600000000006,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1737120442083,17/01/2025 13:27:22,1737102442083,-5,17/01/2025 03:27:22,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,F,599.820000000007,583.1600000000035,599.820000000007,599.820000000007,583.1600000000035,599.820000000007,1,599.820000000007,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1737120443065,17/01/2025 13:27:23,1737102443065,-5,17/01/2025 03:27:23,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,499.5,499.5,499.5,499.5,499.5,499.5,1,499.5,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1737120443725,17/01/2025 13:27:23,1737102443725,-5,17/01/2025 03:27:23,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,F,660.1000000000058,649.8000000000029,660.1000000000058,660.1000000000058,649.8000000000029,660.1000000000058,1,660.1000000000058,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1737120444714,17/01/2025 13:27:24,1737102444714,-5,17/01/2025 03:27:24,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,499.90000000000873,499.90000000000873,499.90000000000873,499.90000000000873,499.90000000000873,499.90000000000873,1,499.90000000000873,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1737120445714,17/01/2025 13:27:25,1737102445714,-5,17/01/2025 03:27:25,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,999.6999999999971,999.6999999999971,999.6999999999971,999.6999999999971,999.6999999999971,999.6999999999971,1,999.6999999999971,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1737120446698,17/01/2025 13:27:26,1737102446698,-5,17/01/2025 03:27:26,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,499.8600000000006,499.8600000000006,499.8600000000006,499.8600000000006,499.8600000000006,499.8600000000006,1,499.8600000000006,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1737120447560,17/01/2025 13:27:27,1737102447560,-5,17/01/2025 03:27:27,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,F,861.8000000000029,849.8399999999965,861.8000000000029,861.8000000000029,849.8399999999965,861.8000000000029,1,861.8000000000029,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1737120448548,17/01/2025 13:27:28,1737102448548,-5,17/01/2025 03:27:28,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,499.84000000001106,499.84000000001106,499.84000000001106,499.84000000001106,499.84000000001106,499.84000000001106,1,499.84000000001106,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1737120448550,17/01/2025 13:27:28,1737102448550,-5,17/01/2025 03:27:28,153647,19,task-wzke,repeat-3dmk#1,42543104,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,75202,,,,0,,,,,,,,,,,,,,,
1,1737120275500,17/01/2025 13:24:35,1737102275500,-5,17/01/2025 03:24:35,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1737120278446,17/01/2025 13:24:38,1737102278446,-5,17/01/2025 03:24:38,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,2928.1400000000003,2926.7400000000007,2928.1400000000003,2928.1400000000003,2926.7400000000007,2928.1400000000003,1,2928.1400000000003,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1737120280900,17/01/2025 13:24:40,1737102280900,-5,17/01/2025 03:24:40,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,2456.3999999999996,2441.76,2456.3999999999996,2456.3999999999996,2441.76,2456.3999999999996,1,2456.3999999999996,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1737120283880,17/01/2025 13:24:43,1737102283880,-5,17/01/2025 03:24:43,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,2994.6399999999994,2993.6399999999994,2994.6399999999994,2994.6399999999994,2993.6399999999994,2994.6399999999994,1,2994.6399999999994,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1737120284212,17/01/2025 13:24:44,1737102284212,-5,17/01/2025 03:24:44,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,F,333,317.7600000000002,333,333,317.7600000000002,333,1,333,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1737120285202,17/01/2025 13:24:45,1737102285202,-5,17/01/2025 03:24:45,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,501.71999999999935,501.71999999999935,501.71999999999935,501.71999999999935,501.71999999999935,501.71999999999935,1,501.71999999999935,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1737120286206,17/01/2025 13:24:46,1737102286206,-5,17/01/2025 03:24:46,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,J,1003.460000000001,1003.460000000001,1003.460000000001,1003.460000000001,1003.460000000001,1003.460000000001,0,1003.460000000001,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1737120287192,17/01/2025 13:24:47,1737102287192,-5,17/01/2025 03:24:47,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,501.73999999999796,501.73999999999796,501.73999999999796,501.73999999999796,501.73999999999796,501.73999999999796,1,501.73999999999796,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1737120288196,17/01/2025 13:24:48,1737102288196,-5,17/01/2025 03:24:48,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,1003.4600000000028,1003.4600000000028,1003.4600000000028,1003.4600000000028,1003.4600000000028,1003.4600000000028,0,1003.4600000000028,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1737120289183,17/01/2025 13:24:49,1737102289183,-5,17/01/2025 03:24:49,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,501.7199999999975,501.7199999999975,501.7199999999975,501.7199999999975,501.7199999999975,501.7199999999975,1,501.7199999999975,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1737120290186,17/01/2025 13:24:50,1737102290186,-5,17/01/2025 03:24:50,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,1003.4600000000028,1003.4600000000028,1003.4600000000028,1003.4600000000028,1003.4600000000028,1003.4600000000028,1,1003.4600000000028,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1737120291173,17/01/2025 13:24:51,1737102291173,-5,17/01/2025 03:24:51,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,501.73999999999796,501.73999999999796,501.73999999999796,501.73999999999796,501.73999999999796,501.73999999999796,1,501.73999999999796,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1737120291899,17/01/2025 13:24:51,1737102291899,-5,17/01/2025 03:24:51,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,F,728.2000000000007,719.1399999999994,728.2000000000007,728.2000000000007,719.1399999999994,728.2000000000007,1,728.2000000000007,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1737120292895,17/01/2025 13:24:52,1737102292895,-5,17/01/2025 03:24:52,153647,19,task-wzke,repeat-3dmk#2,42543105,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,501.72000000000116,501.72000000000116,501.72000000000116,501.72000000000116,501.72000000000116,501.72000000000116,1,501.72000000000116,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
